id,gender,car_owner,propert_owner,children,income,type_income,education,marital_status,housing_type,age,days_employed,mobile_phone,work_phone,phone,email_id,type_occupation,family_members
5026177,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52,21,1,1,0,0,Laborers,2
5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,24,2,1,0,0,0,Laborers,2
5054297,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,38,20,1,1,0,0,Cooking staff,2
5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,22,3,1,1,0,0,Laborers,1
5054106,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58,1000,1,0,0,0,Unknown,1
5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,28,6,1,0,0,0,Managers,2
5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,34,3,1,0,0,0,Managers,4
5058371,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,47,0,1,1,1,0,Unknown,2
5068147,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56,1000,1,0,0,0,Unknown,1
5137187,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,31,5,1,1,0,0,Unknown,2
5139859,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,54,1000,1,0,0,0,Unknown,1
5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,41,14,1,1,1,0,Core staff,2
5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29,6,1,0,1,1,Laborers,3
5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,37,2,1,1,1,0,Core staff,3
5036765,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,35,3,1,0,0,1,Laborers,3
5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50,19,1,0,0,0,Accountants,2
5090082,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41,4,1,0,0,0,Unknown,2
5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,26,6,1,0,0,1,Managers,3
5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,37,0,1,0,0,0,High skill tech staff,4
5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,39,9,1,0,0,0,Laborers,2
5126021,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,40,7,1,1,1,0,Core staff,3
5114630,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,54,0,1,1,0,0,Sales staff,2
5010225,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48,22,1,0,0,0,Medicine staff,3
5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,60,1,1,0,0,0,Unknown,2
5061340,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66,1000,1,0,0,0,Unknown,1
5118527,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,60,1,1,0,0,0,Unknown,2
5090186,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,64,1000,1,0,0,0,Unknown,2
5089596,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,38,2,1,0,0,0,Managers,2
5066865,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,27,2,1,0,0,0,Sales staff,4
5061832,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61,1000,1,0,0,0,Unknown,2
5009941,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,29,6,1,0,0,0,Sales staff,4
5052731,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,37,3,1,0,0,0,Laborers,2
5137175,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,55,10,1,1,1,0,Sales staff,2
5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,42,3,1,0,0,0,Drivers,3
5067926,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,62,1000,1,0,0,0,Unknown,1
5047870,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,34,9,1,0,0,0,Unknown,3
5025161,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,34,14,1,0,0,0,Laborers,2
5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,25,1,1,1,1,0,Unknown,1
5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49,11,1,0,0,0,Laborers,3
5150164,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,64,1000,1,0,1,0,Unknown,1
5126321,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,48,4,1,1,1,0,High skill tech staff,2
5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,62,5,1,0,1,0,Drivers,1
5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,58,9,1,0,0,0,Managers,2
5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,34,4,1,0,1,0,Laborers,4
5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,29,1,1,0,0,0,Sales staff,2
5029184,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,43,12,1,0,0,0,Laborers,3
5069051,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48,6,1,0,0,0,Laborers,2
5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,53,5,1,0,0,0,Laborers,2
5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,47,2,1,0,0,0,Laborers,2
5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,36,1,1,0,0,0,Core staff,3
5024148,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,31,2,1,1,1,0,Accountants,2
5112966,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51,29,1,0,1,0,Unknown,2
5089240,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,53,33,1,0,1,1,Medicine staff,1
5067262,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,54,4,1,0,1,0,Unknown,2
5045255,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,57,10,1,0,0,0,Core staff,3
5044478,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42,6,1,0,0,0,Unknown,2
5136020,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,23,1,0,0,0,Private service staff,3
5033418,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29,5,1,0,1,0,Managers,2
5021737,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,57,1000,1,0,0,0,Unknown,1
5023231,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,47,3,1,0,0,0,Laborers,1
5029225,F,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,58,1000,1,0,1,0,Unknown,2
5028909,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,27,5,1,0,0,0,Sales staff,2
5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,38,9,1,0,1,0,Core staff,2
5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56,6,1,0,1,0,Laborers,2
5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,56,31,1,0,1,0,Unknown,1
5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,46,11,1,0,0,0,Cooking staff,1
5142972,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,29,2,1,1,1,0,Laborers,3
5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,15,1,0,0,1,Core staff,2
5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,40,15,1,0,0,0,Unknown,2
5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,59,2,1,0,1,0,Unknown,2
5053089,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,51,1,1,0,0,0,High skill tech staff,1
5117753,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,43,4,1,0,0,0,Managers,2
5126826,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,32,10,1,0,0,0,Sales staff,3
5018505,F,N,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,1000,1,0,0,0,Unknown,2
5067893,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,Rented apartment,46,2,1,0,0,0,Unknown,2
5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,37,4,1,0,0,0,Drivers,1
5067019,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,46,3,1,0,0,1,Laborers,3
5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,36,10,1,0,0,0,High skill tech staff,3
5136985,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,33,9,1,1,0,0,Managers,1
5126687,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,54,8,1,1,0,0,Unknown,2
5058509,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,1000,1,0,0,0,Unknown,2
5045513,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,31,12,1,0,0,0,Unknown,3
5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46,3,1,0,0,1,Cleaning staff,3
5048542,F,N,Y,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,43,1000,1,0,0,0,Unknown,2
5096342,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,32,3,1,1,0,0,Laborers,2
5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,32,0,1,0,0,1,Core staff,3
5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38,1,1,0,0,0,Sales staff,2
5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,36,1,1,0,1,0,Drivers,4
5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,48,6,1,0,0,1,Managers,2
5091222,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,40,4,1,0,0,0,Laborers,5
5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,29,4,1,0,0,0,Sales staff,2
5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,41,19,1,0,0,0,Medicine staff,2
5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,24,1,1,0,0,0,Sales staff,2
5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,7,1,1,1,0,Managers,3
5054407,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,35,13,1,1,0,0,Managers,2
5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,25,5,1,1,1,0,High skill tech staff,3
5036319,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49,1,1,0,0,0,Security staff,1
5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,46,12,1,0,1,0,Laborers,2
5089218,F,Y,N,1,171000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38,17,1,1,1,0,Medicine staff,3
5068648,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,31,2,1,0,0,0,Drivers,1
5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,30,2,1,0,0,0,Drivers,4
5024925,F,N,N,0,33750.0,Pensioner,Higher education,Married,House / apartment,52,1000,1,0,0,0,Unknown,2
5029082,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,1000,1,0,1,0,Unknown,1
5116633,F,N,Y,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,61,1000,1,0,0,0,Unknown,1
5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56,6,1,0,1,0,Laborers,2
5104945,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45,1,1,1,1,0,Sales staff,5
5116991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,39,9,1,0,1,0,Laborers,2
5096340,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,64,1000,1,0,1,0,Unknown,1
5024670,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,41,4,1,0,0,0,HR staff,2
5062095,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,27,4,1,1,1,0,High skill tech staff,1
5079057,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,40,18,1,0,1,0,Laborers,2
5041881,M,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,40,6,1,0,0,0,Unknown,2
5053117,M,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,37,3,1,0,0,0,Unknown,3
5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,0,1,0,0,0,Drivers,2
5150221,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,27,6,1,0,0,0,Laborers,2
5026166,M,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,66,1000,1,0,0,0,Unknown,2
5100171,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,47,1000,1,0,0,0,Unknown,2
5126294,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,57,32,1,1,0,0,Laborers,2
5149980,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,34,12,1,0,0,0,Core staff,3
5089580,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,31,1,1,1,1,0,Core staff,2
5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,51,9,1,0,0,0,Laborers,1
5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,29,4,1,0,0,0,Unknown,2
5095514,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,56,3,1,0,1,0,Unknown,2
5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,37,9,1,0,1,1,Accountants,2
5069066,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,26,8,1,0,0,0,Laborers,1
5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,36,6,1,1,1,0,High skill tech staff,2
5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,42,4,1,0,0,0,Drivers,2
5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31,6,1,0,0,0,Sales staff,3
5029529,M,Y,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,59,1000,1,0,1,0,Unknown,2
5090493,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,1000,1,0,0,0,Unknown,2
5105291,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,28,2,1,1,1,0,Core staff,1
5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,46,6,1,0,0,0,High skill tech staff,3
5115679,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61,1000,1,0,1,0,Unknown,2
5061500,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,43,25,1,0,0,0,Unknown,3
5045380,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,43,4,1,0,1,0,Managers,2
5041355,M,Y,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,66,1000,1,0,1,0,Unknown,2
5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,38,3,1,0,1,1,Accountants,1
5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,49,28,1,0,0,0,High skill tech staff,2
5010238,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,45,11,1,0,0,0,Drivers,2
5024604,F,N,Y,0,630000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60,1000,1,0,1,0,Unknown,1
5090705,F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,63,1000,1,0,0,0,Unknown,1
5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,35,6,1,1,1,0,Accountants,2
5142781,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,38,4,1,0,0,0,Laborers,3
5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,37,5,1,0,0,0,Laborers,1
5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,27,5,1,0,1,0,Laborers,1
5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,44,8,1,0,1,0,Managers,2
5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,55,10,1,1,0,0,Unknown,2
5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,46,7,1,0,1,0,Cooking staff,1
5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,33,3,1,0,0,0,Waiters/barmen staff,1
5033895,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,30,4,1,0,0,0,Core staff,4
5033659,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52,10,1,0,0,0,Laborers,2
5062205,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,47,3,1,1,1,0,Unknown,2
5056237,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,34,13,1,1,0,0,Cleaning staff,2
5061773,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,57,1000,1,0,0,0,Unknown,1
5135863,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,33,1,1,0,0,0,Sales staff,4
5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,58,18,1,0,0,0,Core staff,2
5091057,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,42,6,1,0,0,1,Secretaries,4
5149368,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,58,1000,1,0,1,0,Unknown,2
5053156,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65,1000,1,0,0,0,Unknown,1
5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,29,2,1,0,0,0,Unknown,2
5118545,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,50,4,1,0,1,0,Sales staff,2
5024592,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,With parents,24,4,1,1,0,0,Drivers,2
5125804,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,50,5,1,0,0,1,Laborers,1
5024726,M,N,Y,0,162000.0,Pensioner,Higher education,Married,House / apartment,63,1000,1,0,1,0,Unknown,2
5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,42,3,1,0,0,0,Managers,2
5033728,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,37,5,1,1,1,0,Core staff,3
5149327,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,51,16,1,0,0,0,Managers,2
5024033,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,With parents,40,1,1,0,0,0,Core staff,4
5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,24,2,1,1,0,1,Core staff,2
5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,33,7,1,0,1,0,Managers,1
5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,48,6,1,0,1,0,Laborers,2
5048276,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,27,4,1,0,0,0,Core staff,2
5022612,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,27,2,1,0,0,0,Laborers,3
5028446,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,49,7,1,0,0,0,Laborers,1
5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50,2,1,0,1,1,Drivers,2
5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,27,4,1,0,0,0,Sales staff,1
5025181,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,62,7,1,0,0,0,High skill tech staff,1
5091795,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,41,2,1,0,0,0,Laborers,3
5022343,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,64,1000,1,0,0,0,Unknown,1
5065704,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,47,1000,1,0,1,0,Unknown,1
5068511,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43,7,1,1,1,0,Core staff,2
5053941,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,57,1000,1,0,1,0,Unknown,1
5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,32,8,1,1,1,1,Core staff,2
5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,30,7,1,1,0,0,Laborers,4
5142595,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,52,0,1,0,1,0,Unknown,2
5052883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,49,9,1,0,0,0,Drivers,2
5068019,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42,9,1,0,0,0,Laborers,2
5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,30,10,1,0,1,0,Core staff,2
5036093,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,59,8,1,1,0,0,Security staff,2
5068339,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,27,1,1,1,1,0,Laborers,2
5095020,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,35,1,1,0,0,0,Unknown,2
5105185,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,44,2,1,1,0,0,Laborers,2
5117216,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,30,5,1,0,0,0,Core staff,2
5089632,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,44,0,1,1,1,1,Sales staff,2
5100464,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,47,1,1,0,1,0,Laborers,3
5028930,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,47,4,1,0,0,0,Sales staff,2
5036412,F,N,Y,0,83250.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,55,1000,1,0,1,0,Unknown,2
5116643,F,N,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,54,7,1,0,0,0,Laborers,2
5091766,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,47,6,1,0,0,0,Laborers,2
5067961,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,60,10,1,0,0,0,Managers,2
5033814,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36,3,1,0,0,0,Laborers,2
5113847,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,54,6,1,1,0,0,High skill tech staff,1
5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,44,22,1,0,0,0,Managers,2
5117182,M,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,56,1000,1,0,0,0,Unknown,2
5126308,F,N,N,0,112500.0,Working,Higher education,Single / not married,Co-op apartment,35,1,1,1,1,0,Core staff,1
5142118,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,49,6,1,0,0,0,Managers,3
5068196,M,Y,Y,0,173250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44,6,1,1,0,0,Drivers,2
5068692,M,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,32,2,1,0,0,0,Laborers,1
5085780,M,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,49,11,1,0,0,0,Managers,2
5096095,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,29,4,1,1,1,0,Accountants,3
5046093,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,64,1000,1,0,0,0,Unknown,1
5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,39,5,1,0,0,0,Unknown,4
5045742,M,Y,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,36,4,1,0,0,0,Unknown,2
5053173,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,45,6,1,0,0,0,Core staff,2
5074735,M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,30,7,1,0,0,0,High skill tech staff,4
5036996,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,57,1000,1,0,1,0,Unknown,1
5146410,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27,3,1,1,1,0,Core staff,1
5054097,M,Y,N,2,202500.0,Working,Higher education,Married,House / apartment,32,1,1,0,0,0,Drivers,4
5050975,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,43,20,1,0,0,0,Core staff,2
5068340,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,27,1,1,1,1,0,Laborers,2
5037254,M,N,N,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,23,1,1,0,0,1,Laborers,1
5091921,F,N,Y,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,42,15,1,1,1,0,Medicine staff,4
5139729,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,56,6,1,0,0,0,Cleaning staff,2
5117605,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,38,6,1,0,0,0,Core staff,2
5029152,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,49,0,1,0,0,0,Unknown,3
5066465,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,44,3,1,0,0,0,Laborers,1
5117254,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,61,9,1,0,0,0,Medicine staff,2
5117551,M,Y,N,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,35,7,1,1,1,0,Drivers,3
5079181,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,27,6,1,0,1,0,Unknown,2
5028802,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,43,2,1,0,0,0,Laborers,4
5024838,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,38,5,1,0,0,0,Unknown,1
